GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0051536,67,0.8418651116342009,-0.009243223405522956,0.006642403631131164,0.1389139235101602,iron-sulfur cluster binding,MF,0.042799638491156464,0.48906293689401753,0.042799638491156464,1.3685598992568972
GO:0030165,96,0.46277931186952675,0.06731079885329985,0.34798069564072437,0.002997731990665673,PDZ domain binding,MF,0.5694866189088355,0.04333762777274442,0.04333762777274442,1.3631348648990649
GO:0016251,35,0.5751049124865067,-0.039983537349510705,0.3530509678690319,0.0029560640098456907,RNA polymerase II general transcription initiation factor activity,MF,0.5714071352003526,0.04333762777274442,0.04333762777274442,1.3631348648990649
GO:0008083,67,-0.25197509570903764,0.08992799170396586,0.01282834800671312,0.00319356320996546,growth factor activity,MF,0.0673981668352697,0.04336038940666517,0.04336038940666517,1.3629068261835418
GO:0031994,10,0.32530182958921655,0.17819882091538822,0.9203204096612383,0.003237745036222436,insulin-like growth factor I binding,MF,0.9452313380430463,0.04336038940666517,0.04336038940666517,1.3629068261835418
GO:0089720,11,-0.4150441942805182,-0.22822599072369235,0.07957004368237049,0.0031837812588510718,caspase binding,MF,0.23425146480628897,0.04336038940666517,0.04336038940666517,1.3629068261835418
GO:0140318,10,1.6959282515420893,0.02941024893900682,0.007294786952155569,0.8423181293511011,protein transporter activity,MF,0.04580557671642115,0.9537262316864473,0.04580557671642115,1.3390816444911
GO:0140566,29,1.0256613682149451,0.022655754882534067,0.0075113097983003935,0.9454587002099741,histone reader activity,MF,0.04580557671642115,0.98542066851236,0.04580557671642115,1.3390816444911
GO:0004896,27,-0.4449461172722572,0.07695943905585692,0.007498380809953684,0.606291147475442,cytokine receptor activity,MF,0.04580557671642115,0.8771901285841123,0.04580557671642115,1.3390816444911
GO:0016705,33,-0.5147454135136705,0.04178773452584256,0.0072015000175744285,0.8492849484445578,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",MF,0.04580557671642115,0.9571973923888334,0.04580557671642115,1.3390816444911
GO:0001530,22,-0.7096492726692402,0.04136756051608002,0.007486668158180493,0.9031100603577855,lipopolysaccharide binding,MF,0.04580557671642115,0.97375601045259,0.04580557671642115,1.3390816444911
GO:0017147,26,-0.6115737975961224,0.10512362071410278,0.007326818548499559,0.022600619301881276,Wnt-protein binding,MF,0.04580557671642115,0.16729565460216136,0.04580557671642115,1.3390816444911
