GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0071013,88,-0.658851548449039,-0.6362645183389134,0.3245841140208661,7.750205517098611e-13,catalytic step 2 spliceosome,ALL,0.597330042470712,3.643616356920176e-11,3.643616356920176e-11,10.43846735695805
GO:0042254,118,-0.7608056875533399,-0.55597604162944525,0.02954146378408908,8.506306981866902e-13,ribosome biogenesis,ALL,0.1538653791553211,3.93240234512919e-11,3.93240234512919e-11,10.405342053573873
GO:0016604,332,-0.6544661207649795,-0.39500536559889865,0.035649524981199734,1.595555093979413e-12,nuclear body,ALL,0.17259587094556458,7.216352342770181e-11,7.216352342770181e-11,10.141682270257535
GO:0016887,327,-0.4589062309863095,-0.4111434454518055,0.37655310116760904,2.0036765200511834e-12,ATP hydrolysis activity,ALL,0.6467859306339477,8.948920257678598e-11,8.948920257678598e-11,10.048229361826024
GO:0007156,65,0.3260576733459338,0.30771058561085257,3.3378095597614334e-9,2.3213412503393107e-12,homophilic cell adhesion via plasma membrane adhesion molecules,ALL,3.5076451638316475e-7,1.0239694182052293e-10,1.0239694182052293e-10,9.989713013773319
GO:0019838,35,0.46251518242292505,0.5344892356924604,4.303839237586696e-6,3.3878601871696453e-12,growth factor binding,ALL,2.2286402312894586e-4,1.4761981035069685e-10,1.4761981035069685e-10,9.830855356952839
GO:0005096,203,-0.8004513116780992,-0.4529027900146236,4.565354954195683e-4,4.2796969508273824e-12,GTPase activator activity,ALL,0.008115429478279193,1.8203996672983616e-10,1.8203996672983616e-10,9.739833252538585
GO:0006814,72,0.054776870353167466,0.2968482578303917,1.1061905294640152e-5,4.933432778361021e-12,sodium ion transport,ALL,4.8200228802133246e-4,2.0261098065613712e-10,2.0261098065613712e-10,9.693337021418284
GO:0003700,376,-0.6507133255419427,-0.37742112740032563,0.09119041355337726,6.245032678629257e-12,DNA-binding transcription factor activity,ALL,0.2967232444933443,2.5356252000843565e-10,2.5356252000843565e-10,9.595914940681732
GO:0034220,154,-0.20840300939899792,0.15299797291599482,3.296245336248445e-4,9.51743218569393e-12,monoatomic ion transmembrane transport,ALL,0.006507307193764709,3.820874741515102e-10,3.820874741515102e-10,9.417837199411949
GO:0006396,84,-0.750121697939737,-0.6055603433727704,0.03381973429615715,2.7873687401964463e-11,RNA processing,ALL,0.1676004517202804,1.1065853898579892e-9,1.1065853898579892e-9,8.956015068032892
GO:0008201,78,0.31544251888815605,0.2464424079554802,6.816483366229316e-11,4.4350321318752115e-11,heparin binding,ALL,8.698319666977624e-9,1.741359319471443e-9,1.741359319471443e-9,8.759111605469387
GO:0051015,175,-0.48263701567308565,-0.4696765435108954,0.6000943376889458,4.943677446769969e-11,actin filament binding,ALL,0.8077584380583841,1.919973860577076e-9,1.919973860577076e-9,8.716704683944583
GO:0061629,151,-0.6574714289297237,-0.4735149767268952,0.21377407774906917,7.301526184522139e-11,RNA polymerase II-specific DNA-binding transcription factor binding,ALL,0.4787204856923798,2.8051992534728607e-9,2.8051992534728607e-9,8.552036285348851
GO:0000776,160,-0.6562718965084147,-0.4785876262403899,0.16181514421864024,1.108031897965505e-10,kinetochore,ALL,0.41129356544267837,4.167366285716578e-9,4.167366285716578e-9,8.38013832606674
GO:0003730,87,-0.6880067948419387,-0.5572710760485748,0.33265645064092675,1.1882554004349962e-10,mRNA 3'-UTR binding,ALL,0.605779048110238,4.376944892530146e-9,4.376944892530146e-9,8.35882892129201
GO:0015629,202,-0.5160343354411149,-0.43713125232157074,0.783008328892953,1.2491151892520317e-10,actin cytoskeleton,ALL,0.9057837449594821,4.55417201142603e-9,4.55417201142603e-9,8.341590570075212
GO:0010494,90,-0.5380175489715896,-0.5501977925935765,0.8423488213440935,1.350020261616061e-10,cytoplasmic stress granule,ALL,0.9353512028514402,4.872345853287056e-9,4.872345853287056e-9,8.312261891794906
GO:0015297,79,-0.06425854380218143,0.2544836131379776,5.918522492079285e-4,1.3930496101577386e-10,antiporter activity,ALL,0.009907653781153714,4.9773662570936e-9,4.9773662570936e-9,8.303000400730307
GO:0006493,44,0.27703747984025606,0.4317543547122451,1.3962145480389098e-6,1.9050976115221137e-10,protein O-linked glycosylation,ALL,9.154373984564199e-5,6.739518580166844e-9,6.739518580166844e-9,8.171371125043954
GO:0022626,100,-1.3988876166896083,-0.27217733395141835,5.288048683529945e-11,0.10016235447667214,cytosolic ribosome,ALL,6.997851091204627e-9,0.22112084249388583,6.997851091204627e-9,8.155035303201526
GO:0016363,115,-0.6447687199662763,-0.5272827411277978,0.2337980627815319,2.0859460198468078e-10,nuclear matrix,ALL,0.5032292038062732,7.3069462048163186e-9,7.3069462048163186e-9,8.136264090004916
GO:0032580,57,0.2051506462528197,0.3216087315826595,1.902499890311275e-5,2.2527565408325465e-10,Golgi cisterna membrane,ALL,7.388730552263245e-4,7.814659340189018e-9,7.814659340189018e-9,8.107089949174
GO:0042393,142,-0.6299972155382608,-0.4902429034878376,0.3514060569079508,3.5884980617139514e-10,histone binding,ALL,0.6252857775558308,1.2328561129330721e-8,1.2328561129330721e-8,7.909087607107123
GO:0001228,275,-0.6716114559448745,-0.39000679973797747,0.048958249677658536,4.4120155139726777e-10,"DNA-binding transcription activator activity, RNA polymerase II-specific",ALL,0.21075641698587225,1.4871822105117337e-8,1.4871822105117337e-8,7.827635818181557
GO:0006310,87,-0.6830212251323515,-0.5495357826057048,0.14924312817405935,5.223366811210443e-10,DNA recombination,ALL,0.39261872910595724,1.7442139828462534e-8,1.7442139828462534e-8,7.758400236221902
GO:0006665,39,0.581793354266998,0.4061020775453496,8.117476319855785e-8,6.602820320527864e-10,sphingolipid metabolic process,ALL,6.3051614980097215e-6,2.1844330560413018e-8,2.1844330560413018e-8,7.660661260104033
GO:0006506,30,-0.12259280839239912,0.4684031357587408,0.022492053011298998,6.753911690950857e-10,GPI anchor biosynthetic process,ALL,0.13232435080775853,2.2139198597951756e-8,2.2139198597951756e-8,7.654838103908361
GO:0043209,165,-0.9059589986118519,-0.4550576645848973,1.664951015194053e-4,6.95092437278251e-10,myelin sheath,ALL,0.0038881503119531707,2.257786616722901e-8,2.257786616722901e-8,7.646317105616902
GO:0098609,127,0.14736047899935403,0.07473710234217495,2.366846723768175e-10,5.485305047408017e-7,cell-cell adhesion,ALL,2.8189144480078963e-8,1.0768678535378486e-5,2.8189144480078963e-8,7.549918104448331
GO:0106310,300,-0.6968006263771069,-0.3719477434848246,0.01930626735926403,8.8142775124259e-10,protein serine kinase activity,ALL,0.12123250136142422,2.8372444641349313e-8,2.8372444641349313e-8,7.5471032426846625
GO:0006812,40,0.29728879220072074,0.4311589182603888,6.600302441880489e-6,1.0369088680734902e-9,monoatomic cation transport,ALL,3.10295175053022e-4,3.307924451452304e-8,3.307924451452304e-8,7.480444417708381
GO:0001650,152,-0.6381784661327227,-0.4616502482491843,0.41409784233206864,1.296487766008446e-9,fibrillar center,ALL,0.6822293355879915,4.0994254760603344e-8,4.0994254760603344e-8,7.387277004270551
GO:0048511,125,-0.6057799802478215,-0.49404162472086094,0.46298583760773127,1.4126934866923428e-9,rhythmic process,ALL,0.7204914624444355,4.4276787964488956e-8,4.4276787964488956e-8,7.353823892307668
GO:0035556,330,-0.7049385315116423,-0.3705938174650936,0.009451454237466532,1.4327651884212533e-9,intracellular signal transduction,ALL,0.07554820132095731,4.451539146286207e-8,4.451539146286207e-8,7.3514898031389375
GO:0015630,223,-0.6010454062010119,-0.4059611411569229,0.539950394382034,1.6791089332409106e-9,microtubule cytoskeleton,ALL,0.7698494649349591,5.171945015922219e-8,5.171945015922219e-8,7.286346100846652
GO:1990904,373,-0.8273738637917756,-0.35958528098328996,3.643518023637936e-5,1.7463145548433714e-9,ribonucleoprotein complex,ALL,0.0011776135548471189,5.332975986713988e-8,5.332975986713988e-8,7.273030371850798
GO:0002181,119,-1.2845659815885997,-0.256244424979848,5.343510945126057e-10,0.17085346401587045,cytoplasmic translation,ALL,6.158827292559807e-8,0.32456535836726697,6.158827292559807e-8,7.210501974338048
GO:0006869,129,-0.1232442436211768,0.1261671743751577,5.220033213919474e-5,3.0659391436169942e-9,lipid transport,ALL,0.0015673259389356537,9.283559796731797e-8,9.283559796731797e-8,7.03228546088984
GO:0006487,51,0.15471217192545184,0.31208976636333235,2.2023586166368572e-5,3.4152564404226586e-9,protein N-linked glycosylation,ALL,8.196903476295303e-4,1.0254379211453915e-7,1.0254379211453915e-7,6.989090626197674
GO:0004714,34,0.7789175410097127,0.3880189891929379,9.680961383518019e-10,2.1006304805848644e-8,transmembrane receptor protein tyrosine kinase activity,ALL,1.0481840916154509e-7,5.601158736663971e-7,1.0481840916154509e-7,6.979562435909951
GO:0000226,130,-0.7106241523919817,-0.4629834465907276,0.11350565927922379,3.903616418496017e-9,microtubule cytoskeleton organization,ALL,0.33804971962559754,1.1623017886071891e-7,1.1623017886071891e-7,6.934681093882029
GO:0003697,104,-0.6421783691036849,-0.5153451235485437,0.26164380380283264,4.142988348171617e-9,single-stranded DNA binding,ALL,0.5389422021522415,1.2233799477700156e-7,1.2233799477700156e-7,6.9124386422330195
GO:0017147,26,0.4616663320647488,0.5577237581311405,6.903905899256741e-6,5.033446449575981e-9,Wnt-protein binding,ALL,3.1625199715441457e-4,1.4741396856012279e-7,1.4741396856012279e-7,6.8314613619237035
GO:0006865,50,-0.051068785027044705,0.32387556277372725,0.0024867200106052662,5.544758574794383e-9,amino acid transport,ALL,0.028477726275296846,1.6106847469707584e-7,1.6106847469707584e-7,6.792989454024492
GO:1902476,56,-0.05884390276022706,0.26672715649023815,0.001963774380209335,6.516876407746399e-9,chloride transmembrane transport,ALL,0.02402933513865738,1.8778064036191843e-7,1.8778064036191843e-7,6.726349184260454
GO:0000775,156,-0.5742447044443822,-0.4516808950004586,0.6882055766902015,1.0414210145454292e-8,"chromosome, centromeric region",ALL,0.86009283365421,2.976797827976655e-7,2.976797827976655e-7,6.526250659869786
GO:0005938,171,-0.5937578150448525,-0.43727037423337667,0.45622318350420465,1.1858616248256341e-8,cell cortex,ALL,0.7149497520440892,3.3627647503984053e-7,3.3627647503984053e-7,6.473303513648029
GO:0004674,342,-0.6433894024395019,-0.34643314141132836,0.07017476472422644,1.2908806016906013e-8,protein serine/threonine kinase activity,ALL,0.2607699375842327,3.631745188850802e-7,3.631745188850802e-7,6.4398846301284065
GO:0006412,271,-0.9611436080576147,-0.2894936893950731,3.838606192530805e-9,0.0024739510776627172,translation,ALL,3.918668550260733e-7,0.01403083682617284,3.918668550260733e-7,6.40686146856586
GO:0043565,321,-0.5984802767842485,-0.368281669317572,0.37875950367127825,1.4318127418758334e-8,sequence-specific DNA binding,ALL,0.6493798976091542,3.9967710365018383e-7,3.9967710365018383e-7,6.398290730506971
GO:0001227,206,-0.7103074745094843,-0.4122364998459566,0.10645384757188785,1.547498849385025e-8,"DNA-binding transcription repressor activity, RNA polymerase II-specific",ALL,0.32526649426768195,4.286211929343174e-7,4.286211929343174e-7,6.367926359316395
GO:0007411,131,0.043075467202962764,0.08334506234726968,5.12008525100591e-9,2.8717045007167523e-7,axon guidance,ALL,5.081684611623365e-7,6.144071964707159e-6,5.081684611623365e-7,6.293992292391124
GO:0001525,197,-0.05646512414456867,0.0022702221130635734,5.557134113790732e-9,2.918101945248305e-6,angiogenesis,ALL,5.225168470677444e-7,4.986793540788242e-5,5.225168470677444e-7,6.281899702402353
GO:0003824,259,-0.7749103454984035,-0.38306565495723877,2.712126807065452e-4,1.963692841704374e-8,catalytic activity,ALL,0.005700252400967566,5.355934750694449e-7,5.355934750694449e-7,6.271164722471448
GO:0006606,100,-0.7989200417002039,-0.47481548651380784,0.027674187269341063,1.9567329159267696e-8,protein import into nucleus,ALL,0.14936536421957042,5.355934750694449e-7,5.355934750694449e-7,6.271164722471448
GO:0006874,63,0.22299575457943596,0.2299076640302947,2.972758591919325e-6,2.022513762116798e-8,intracellular calcium ion homeostasis,ALL,1.609343401352689e-4,5.474577024275241e-7,5.474577024275241e-7,6.2616494295690135
GO:0072686,130,-0.6990922547356162,-0.4488404318073816,0.0896720599802046,2.5340180192369572e-08,mitotic spindle,ALL,0.2950311750611712,6.706701024247147e-7,6.706701024247147e-7,6.173491053494412
GO:0030199,41,0.3212181068598826,0.3402414649811564,4.813592004368399e-6,2.854196055534726e-8,collagen fibril organization,ALL,2.4223893283955339e-4,7.498560666489395e-7,7.498560666489395e-7,6.125022090553667
GO:0007186,188,-0.21592776188019908,0.061505943234386636,1.71910863231016e-4,3.134671596854873e-8,G protein-coupled receptor signaling pathway,ALL,0.003952110547515525,8.057684615512563e-7,8.057684615512563e-7,6.093789735262743
GO:0030246,106,-0.10910214028130415,0.14289330545201753,5.9100977628412753e-5,3.121009479819493e-8,carbohydrate binding,ALL,0.0016919276860655292,8.057684615512563e-7,8.057684615512563e-7,6.093789735262743
GO:0051028,101,-0.4458912169104768,-0.4964123841557386,0.6596966507961184,3.130051698165954e-8,mRNA transport,ALL,0.8439298722859043,8.057684615512563e-7,8.057684615512563e-7,6.093789735262743
GO:0042908,23,0.2367704626495554,0.5232140308972719,7.738844737373487e-4,3.255652998518827e-8,xenobiotic transport,ALL,0.011918488037342875,8.30889154550555e-7,8.30889154550555e-7,6.080456909763355
GO:0000781,114,-0.6258930427398179,-0.47043515408652686,0.4312745862766272,3.522337480484923e-8,"chromosome, telomeric region",ALL,0.6948831940973106,8.925753062250091e-7,8.925753062250091e-7,6.0493551324165775
GO:0003714,176,-0.6998656362304342,-0.4216192207897576,0.13447280677866166,3.582043626300877e-8,transcription corepressor activity,ALL,0.375661719014979,9.013128082234532e-7,9.013128082234532e-7,6.045124457291178
GO:0003712,122,-0.7011795047770149,-0.4670301018505942,0.06700678418613608,3.770770283779775e-8,transcription coregulator activity,ALL,0.25431231318691794,9.421651904856738e-7,9.421651904856738e-7,6.025872945374006
GO:0005178,89,0.18767871150966958,0.13875181629316122,1.0572550446079106e-8,8.820522224582738e-8,integrin binding,ALL,9.686082754830934e-7,2.087134166121465e-6,9.686082754830934e-7,6.013851824798782
GO:0014069,292,-0.5876321369340741,-0.35096104638586134,0.5017077898447166,4.176754587612024e-8,postsynaptic density,ALL,0.7474562437445104,1.0363572320512334e-6,1.0363572320512334e-6,5.98449051759609
GO:0006302,73,-0.5583643503170578,-0.5468051458941376,0.8337453999469578,4.410099791855629e-8,double-strand break repair,ALL,0.9315110425298564,1.0867094176758733e-6,1.0867094176758733e-6,5.963886569226398
GO:0045211,167,-0.003693538281907538,0.07994621659651155,2.107574871968336e-8,4.780773653176477e-8,postsynaptic membrane,ALL,1.8366743945226496e-6,1.1699797440273666e-6,1.1699797440273666e-6,5.931821657171182
GO:0030496,184,-0.6481159276520875,-0.4013153493331708,0.16669463603258344,4.8888149288494504e-8,midbody,ALL,0.41663118248331366,1.188281342910142e-6,1.188281342910142e-6,5.9250807216379595
GO:1990837,310,-0.6579759955985419,-0.35512186313313326,0.08950286279565285,7.508959120660471e-8,sequence-specific double-stranded DNA binding,ALL,0.2950311750611712,1.812804793116207e-6,1.812804793116207e-6,5.741648959190096
GO:0001222,51,-0.9975561369404721,-0.6433802268394153,0.020546622262413303,7.772412662209336e-8,transcription corepressor binding,ALL,0.12599036497593472,1.8638141236291248e-6,1.8638141236291248e-6,5.729597401588996
GO:0003735,161,-1.1236120676023165,-0.16480530829597567,2.2487102923501107e-8,0.5680625786486585,structural constituent of ribosome,ALL,1.913009970134987e-6,0.7254065738068824,1.913009970134987e-6,5.718282766531342
GO:0032040,72,-0.9310764324878246,-0.556029313336379,0.012832282148109941,8.689265868008753e-8,small-subunit processome,ALL,0.09376225790428798,2.069783129759685e-6,2.069783129759685e-6,5.684075157191792
GO:0042826,105,-0.8121208713031319,-0.4764741497942284,0.01196266267124727,8.95504840654642e-8,histone deacetylase binding,ALL,0.08923297228468997,2.105025523459892e-6,2.105025523459892e-6,5.676742633970551
GO:0000381,61,-0.622638107411975,-0.558580546362628,0.7032168061681862,9.215939177358032e-8,"regulation of alternative mRNA splicing, via spliceosome",ALL,0.8683815071399072,2.1521928549477283e-6,2.1521928549477283e-6,5.667118814749666
GO:0035269,17,0.4295792469768957,0.7087835563984238,3.365675750091896e-4,9.987281549699854e-8,protein O-linked glycosylation via mannose,ALL,0.0065393365918224545,2.317179024485557e-6,2.317179024485557e-6,5.635040411465665
GO:0022625,55,-1.5484821944202594,-0.2174497864967498,3.2835882210975796e-8,0.625341262123349,cytosolic large ribosomal subunit,ALL,2.7284327241817793e-6,0.7664850190387895,2.7284327241817793e-6,5.564086750283558
GO:0007154,25,0.5257470266983167,0.4577539015509145,4.657982732684033e-5,1.1897200429708778e-7,cell communication,ALL,0.0014268546133339006,2.7424965893773847e-6,2.7424965893773847e-6,5.561853903850062
GO:0005385,22,0.5613445659923,0.4548769032463804,3.658413226645122e-5,1.2606969513051446e-7,zinc ion transmembrane transporter activity,ALL,0.0011776135548471189,2.8874809019315905e-6,2.8874809019315905e-6,5.539480879554572
GO:0008083,65,-0.24646315146884695,0.22161979694960549,0.01739988447178128,1.4215109766889188e-7,growth factor activity,ALL,0.11181616406056569,3.235069248222616e-6,3.235069248222616e-6,5.4901164186122555
GO:0008305,18,0.49330076664169825,0.5554174653382634,4.61943483783328e-4,1.4909074933625245e-7,integrin complex,ALL,0.008130660431319364,3.371526882141962e-6,3.371526882141962e-6,5.472173373220213
GO:0005840,197,-1.036688178977997,-0.20433143596514408,4.209975140504061e-8,0.6999677612921429,ribosome,ALL,3.418691176595684e-6,0.8245911015815451,3.418691176595684e-6,5.46614012890741
GO:0018279,20,0.5599606021258142,0.5178995937561013,1.5891814658987164e-4,1.5571810085707615e-7,protein N-linked glycosylation via asparagine,ALL,0.0037691511168553285,3.499250153222221e-6,3.499250153222221e-6,5.456025009708939
GO:0140359,26,0.24049807344293095,0.42200243104933804,6.075350576546248e-4,1.619815458624154e-7,ABC-type transporter activity,ALL,0.010003330695852417,3.617250396040064e-6,3.617250396040064e-6,5.441621427137035
GO:0043202,20,0.18215293967781712,0.5354116651778921,0.0020633563556693092,1.710783998447645e-7,lysosomal lumen,ALL,0.02482280221820351,3.796665358045612e-6,3.796665358045612e-6,5.420597680331607
GO:0042274,74,-1.0143299177095495,-0.5307158106051294,0.0013689979680326478,1.8892146014907473e-7,ribosomal small subunit biogenesis,ALL,0.01845822543313453,4.166767759954593e-6,4.166767759954593e-6,5.380200704817725
GO:0008094,30,-0.6564386327841645,-0.7199604151163901,0.5630630149074193,2.1730673805605117e-7,"ATP-dependent activity, acting on DNA",ALL,0.7872066965594265,4.763417024995526e-6,4.763417024995526e-6,5.322081395451204
GO:0000278,100,-0.7940484104028493,-0.475592160759244,0.041842525879168514,2.4315151016050753e-7,mitotic cell cycle,ALL,0.1914255377288977,5.265335429112082e-6,5.265335429112082e-6,5.278573956791463
GO:0019904,273,-0.5521010426356547,-0.35432986228305335,0.7651598236820131,2.491298707676095e-7,protein domain specific binding,ALL,0.8977305778816473,5.362295350919691e-6,5.362295350919691e-6,5.270649269103214
GO:0016477,221,-0.11070944599539988,-0.09085996719011587,7.510168778213986e-8,0.014725748290400248,cell migration,ALL,5.963074009901905e-6,0.05480739441833342,5.963074009901905e-6,5.22452980043247
GO:0016798,56,-0.22745802258424933,0.22888435551470096,0.033578197162310065,2.9432858321867406e-7,"hydrolase activity, acting on glycosyl bonds",ALL,0.16732900761636524,6.2597382609543e-6,6.2597382609543e-6,5.203443825607414
GO:0030027,175,-0.6506360868955268,-0.4149402220177129,0.1470389372081493,3.095952865344588e-7,lamellipodium,ALL,0.3888749982566377,6.545467211761073e-6,6.545467211761073e-6,5.1840593483114175
GO:0004896,22,-0.0065739385711289615,0.4994077324987647,0.047863980357975,3.438875967945696e-7,cytokine receptor activity,ALL,0.20729454765944808,7.198948698637441e-6,7.198948698637441e-6,5.142730921307199
GO:0001503,63,0.0417551168204769,0.19088715613318857,5.7550732216051256e-5,3.445340687005324e-7,ossification,ALL,0.001689725265758248,7.198948698637441e-6,7.198948698637441e-6,5.142730921307199
GO:0030148,23,0.8222827414399877,0.4484396902439534,4.0220632585571923e-7,3.656230931410037e-7,sphingolipid biosynthetic process,ALL,2.9328228618009897e-5,7.595182045307012e-6,7.595182045307012e-6,5.11946181227851
GO:0030036,207,-0.4446253161422047,-0.3980255874467667,0.30508176937163595,3.7676186128794273e-7,actin cytoskeleton organization,ALL,0.5833972501563743,7.76982152687047e-6,7.76982152687047e-6,5.1095889568471575
GO:0030001,28,0.3027951826632382,0.35746612108022235,4.320878099826418e-4,3.783792179332387e-7,metal ion transport,ALL,0.007797220934686763,7.76982152687047e-6,7.76982152687047e-6,5.1095889568471575
GO:0000723,63,-0.8869385817377458,-0.5415782730585813,0.012215596776862382,3.9997094412175795e-7,telomere maintenance,ALL,0.0903876124357937,8.147662287015189e-6,8.147662287015189e-6,5.0889669803990865
GO:0005518,44,0.3589733659774555,0.24257511889060576,5.341712509565273e-7,4.013402078126709e-7,collagen binding,ALL,3.817187759335344e-5,8.147662287015189e-6,8.147662287015189e-6,5.0889669803990865
GO:0016874,119,-0.7568944577609261,-0.456172501088467,0.011355286178753914,4.298184278324618e-7,ligase activity,ALL,0.08687888119205081,8.676504195736642e-6,8.676504195736642e-6,5.061655218868092
GO:0007160,58,0.1356915868749799,0.19192745858035046,5.675765383330682e-6,4.3279766796205453e-7,cell-matrix adhesion,ALL,2.740474285762233e-4,8.687562177687757e-6,8.687562177687757e-6,5.061102074104845
GO:0006829,22,0.43788515419772694,0.4200270394597448,3.6340085427201765e-4,5.050632230329487e-7,zinc ion transport,ALL,0.00690654921443574,1.008151338489791e-5,1.008151338489791e-5,4.996474268944477
GO:0007042,16,0.5156936869270088,0.5769194916013717,6.345562552191095e-4,5.186207724070655e-7,lysosomal lumen acidification,ALL,0.010352828766656979,1.026179775066697e-5,1.026179775066697e-5,4.988776549087658
GO:0004867,35,0.3640559225146508,0.30752202457810285,2.1736056188366195e-5,5.198391807642658e-7,serine-type endopeptidase inhibitor activity,ALL,8.175045132740254e-4,1.026179775066697e-5,1.026179775066697e-5,4.988776549087658
GO:0030335,201,-0.12330823023007538,0.01078881838980438,1.5381708485165917e-7,4.579580165160013e-6,positive regulation of cell migration,ALL,1.1693371152659111e-5,7.337596381218263e-5,1.1693371152659111e-5,4.93206026540497
GO:0042752,56,-0.7171279932738938,-0.5696972563980001,0.1515043914006066,6.424391349529714e-7,regulation of circadian rhythm,ALL,0.3948396721184299,1.2543360815229328e-5,1.2543360815229328e-5,4.901586084880582
GO:0046718,38,0.10146934147883285,0.26758996457793316,0.002073584625769146,6.881106175165207e-7,symbiont entry into host cell,ALL,0.02486214049621865,1.336206106731809e-5,1.336206106731809e-5,4.874126547764277
GO:0030527,33,1.3968194091621857,-0.08883160593174921,1.9661501039850327e-7,0.48383201744648663,structural constituent of chromatin,ALL,1.4635529836538587e-5,0.6556532653552062,1.4635529836538587e-5,4.834591550584489
GO:0009925,51,0.16062637381468042,0.2237924398507747,1.890405591965192e-5,8.292934122945272e-7,basal plasma membrane,ALL,7.388730552263245e-4,1.6016569525018085e-5,1.6016569525018085e-5,4.795430496734445
GO:0010971,28,-0.5220204281163288,-0.7039783054338746,0.9898997478786339,8.905494343969353e-7,positive regulation of G2/M transition of mitotic cell cycle,ALL,0.9971126323289614,1.710716736075403e-5,1.710716736075403e-5,4.7668218958614474
GO:0033116,41,0.14584176556243697,0.2441808360785576,2.092878058051091e-4,9.271919124826022e-7,endoplasmic reticulum-Golgi intermediate compartment membrane,ALL,0.004673658313385343,1.771581124759539e-5,1.771581124759539e-5,4.751638955535872
GO:0000030,13,0.5371649638952204,0.6955176628807501,0.0014202952523711006,1.0034273302503419e-6,mannosyltransferase activity,ALL,0.01900642298397731,1.907045665417272e-5,1.907045665417272e-5,4.719638907372827
GO:0036064,289,-0.5551679792293177,-0.331114653164848,0.7985813635305515,1.0100014507101071e-6,ciliary basal body,ALL,0.9130659878062913,1.909383694913869e-5,1.909383694913869e-5,4.71910679039119
GO:0008017,225,-0.4723867350614733,-0.3767620313303525,0.2319378419800505,1.1386626931232087e-6,microtubule binding,ALL,0.5014035850736992,2.1412851592259076e-5,2.1412851592259076e-5,4.6693254929896835
GO:0005200,56,-0.9109039770238964,-0.5433014579288279,0.03134359611024175,1.168750750412206e-6,structural constituent of cytoskeleton,ALL,0.15930393869401674,2.1863593880747707e-5,2.1863593880747707e-5,4.6602784483199855
GO:0005796,21,0.17243223562092977,0.4139126539249343,0.004591834234409791,1.2051226181752939e-6,Golgi lumen,ALL,0.04458321662920159,2.242657872260586e-5,2.242657872260586e-5,4.649236974978048
GO:0071565,15,-0.9279894573376058,-0.9031978320262127,0.13683496126447459,1.2539414663473922e-6,nBAF complex,ALL,0.38017987293776645,2.321415989253488e-5,2.321415989253488e-5,4.634247028587864
GO:0003678,36,-0.8636959163783897,-0.6522416144290375,0.06121182020852076,1.2824633248968492e-6,DNA helicase activity,ALL,0.24219052969139346,2.3619801339466197e-5,2.3619801339466197e-5,4.626723759454783
GO:0000976,207,-0.6688081665514964,-0.37062915085220427,0.19986305041416863,1.310760431793591e-6,transcription cis-regulatory region binding,ALL,0.46370823320118476,2.401716421947949e-5,2.401716421947949e-5,4.619478272392578
GO:0048018,56,-0.035930522076457035,0.19893862673059276,3.905876101986462e-4,1.3231945176495565e-6,receptor ligand activity,ALL,0.007230930213677527,2.412129597735646e-5,2.412129597735646e-5,4.6175993623405756
GO:0006417,146,-0.6462690479776482,-0.4052996063672391,0.42196707810019135,1.3868162995687254e-6,regulation of translation,ALL,0.6893865432336459,2.5152764661721094e-5,2.5152764661721094e-5,4.599414272582556
GO:0016567,454,-0.6645457526447182,-0.31075388033328827,0.04835097366152559,1.4713115238794082e-6,protein ubiquitination,ALL,0.20915015604434736,2.6550485226369323e-5,2.6550485226369323e-5,4.5759275375124915
GO:0071805,70,-0.1630703125492529,0.16084599983350042,0.018983905454546333,1.5689346451529595e-6,potassium ion transmembrane transport,ALL,0.11984009574044885,2.8169866769505146e-5,2.8169866769505146e-5,4.550215207022234
GO:0098839,86,-0.193900811399492,0.15244994457988648,0.006975377924003259,1.605084249754041e-6,postsynaptic density membrane,ALL,0.06078786664015523,2.867483012185594e-5,2.867483012185594e-5,4.54249914630757
GO:0046873,16,0.33770645514821696,0.5006521888492045,0.01205488772351509,1.6132640357876982e-6,metal ion transmembrane transporter activity,ALL,0.08954701421230649,2.867757412870371e-5,2.867757412870371e-5,4.54245758895531
GO:0006821,32,-0.008041460736798478,0.305493550881849,0.01649460526282171,1.8108076976975506e-6,chloride transport,ALL,0.10974902160905395,3.202978170234331e-5,3.202978170234331e-5,4.494446021242228
GO:0050840,18,0.5884795822072474,0.44902625432676396,2.112537474003472e-5,1.9353311402918323e-6,extracellular matrix binding,ALL,8.116232682381082e-4,3.4063734799323725e-5,3.4063734799323725e-5,4.46770773706001
GO:0005814,143,-0.7191767888043715,-0.3957128074489946,0.026539078832379083,2.2737679383309384e-6,centriole,ALL,0.14513518492934874,3.9630111432470454e-5,3.9630111432470454e-5,4.401974706509137
GO:0061621,21,-2.0117398053890003,-0.7862004134468142,6.549267505043966e-7,1.6420601340051036e-5,canonical glycolysis,ALL,4.588339763827861e-5,2.1649744866421533e-4,4.588339763827861e-5,4.338344430332195
GO:1902600,105,-0.7409968260375793,0.08427015034807346,0.4021035333717777,2.688311796914624e-6,proton transmembrane transport,ALL,0.6703724845131268,4.662785461347549e-5,4.662785461347549e-5,4.331354566337565
GO:0005216,69,-0.1264398802775771,0.16097750185204096,0.001652289128428638,2.8159742564332137e-6,monoatomic ion channel activity,ALL,0.0210093560707314,4.860616433930373e-5,4.860616433930373e-5,4.313308649075633
